x	y
-0.62500000	0.75000000
-0.87500000	0.75000000
-0.62500000	1.00000000
-0.87500000	1.00000000
1.00000000	0.87500000
0.75000000	0.62500000
1.00000000	0.62500000
0.50000000	0.37500000
0.25000000	0.12500000
0.50000000	0.12500000
0.75000000	0.37500000
1.00000000	0.37500000
0.75000000	0.12500000
1.00000000	0.12500000
0.00000000	-0.12500000
-0.25000000	-0.37500000
0.00000000	-0.37500000
-0.50000000	-0.62500000
-0.75000000	-0.87500000
-0.50000000	-0.87500000
-0.25000000	-0.62500000
0.00000000	-0.62500000
-0.25000000	-0.87500000
0.00000000	-0.87500000
0.25000000	-0.62500000
0.50000000	-0.37500000
0.75000000	-0.12500000
0.50000000	-0.12500000
0.25000000	-0.37500000
0.25000000	-0.12500000
1.00000000	-0.12500000
0.75000000	-0.37500000
1.00000000	-0.37500000
0.50000000	-0.62500000
0.25000000	-0.87500000
0.50000000	-0.87500000
0.75000000	-0.62500000
1.00000000	-0.62500000
0.75000000	-0.87500000
1.00000000	-0.87500000
-1.00000000	-0.87500000
-0.75000000	-0.62500000
-1.00000000	-0.62500000
-0.50000000	-0.37500000
-0.25000000	-0.12500000
-0.50000000	-0.12500000
-0.75000000	-0.37500000
-1.00000000	-0.37500000
-0.75000000	-0.12500000
-1.00000000	-0.12500000
0.00000000	0.12500000
0.25000000	0.37500000
0.00000000	0.37500000
0.50000000	0.62500000
0.75000000	0.87500000
0.50000000	0.87500000
0.25000000	0.62500000
0.00000000	0.62500000
0.25000000	0.87500000
0.00000000	0.87500000
-0.25000000	0.62500000
-0.50000000	0.37500000
-0.75000000	0.12500000
-0.50000000	0.12500000
-0.25000000	0.37500000
-0.25000000	0.12500000
-1.00000000	0.12500000
-0.75000000	0.37500000
-1.00000000	0.37500000
-0.50000000	0.62500000
-0.25000000	0.87500000
-0.50000000	0.87500000
-0.75000000	0.62500000
-1.00000000	0.62500000
-0.75000000	0.87500000
-1.00000000	0.87500000
0.93750000	0.93750000
0.81250000	0.81250000
0.93750000	0.81250000
0.68750000	0.68750000
0.56250000	0.56250000
0.68750000	0.56250000
0.81250000	0.56250000
0.93750000	0.68750000
0.81250000	0.68750000
0.93750000	0.56250000
0.43750000	0.43750000
0.31250000	0.31250000
0.43750000	0.31250000
0.18750000	0.18750000
0.06250000	0.06250000
0.18750000	0.06250000
0.31250000	0.06250000
0.43750000	0.18750000
0.31250000	0.18750000
0.43750000	0.06250000
0.56250000	0.06250000
0.68750000	0.18750000
0.56250000	0.18750000
0.81250000	0.31250000
0.93750000	0.43750000
0.81250000	0.43750000
0.68750000	0.43750000
0.56250000	0.31250000
0.68750000	0.31250000
0.56250000	0.43750000
0.93750000	0.31250000
0.68750000	0.06250000
0.81250000	0.06250000
0.93750000	0.18750000
0.81250000	0.18750000
0.93750000	0.06250000
-0.06250000	-0.06250000
-0.18750000	-0.18750000
-0.06250000	-0.18750000
-0.31250000	-0.31250000
-0.43750000	-0.43750000
-0.31250000	-0.43750000
-0.18750000	-0.43750000
-0.06250000	-0.31250000
-0.18750000	-0.31250000
-0.06250000	-0.43750000
-0.56250000	-0.56250000
-0.68750000	-0.68750000
-0.56250000	-0.68750000
-0.81250000	-0.81250000
-0.93750000	-0.93750000
-0.81250000	-0.93750000
-0.68750000	-0.93750000
-0.56250000	-0.81250000
-0.68750000	-0.81250000
-0.56250000	-0.93750000
-0.43750000	-0.93750000
-0.31250000	-0.81250000
-0.43750000	-0.81250000
-0.18750000	-0.68750000
-0.06250000	-0.56250000
-0.18750000	-0.56250000
-0.31250000	-0.56250000
-0.43750000	-0.68750000
-0.31250000	-0.68750000
-0.43750000	-0.56250000
-0.06250000	-0.68750000
-0.31250000	-0.93750000
-0.18750000	-0.93750000
-0.06250000	-0.81250000
-0.18750000	-0.81250000
-0.06250000	-0.93750000
0.06250000	-0.93750000
0.18750000	-0.81250000
0.06250000	-0.81250000
0.31250000	-0.68750000
0.43750000	-0.56250000
0.31250000	-0.56250000
0.18750000	-0.56250000
0.06250000	-0.68750000
0.18750000	-0.68750000
0.06250000	-0.56250000
0.56250000	-0.43750000
0.68750000	-0.31250000
0.56250000	-0.31250000
0.81250000	-0.18750000
0.93750000	-0.06250000
0.81250000	-0.06250000
0.68750000	-0.06250000
0.56250000	-0.18750000
0.68750000	-0.18750000
0.56250000	-0.06250000
0.43750000	-0.06250000
0.31250000	-0.18750000
0.43750000	-0.18750000
0.18750000	-0.31250000
0.06250000	-0.43750000
0.18750000	-0.43750000
0.31250000	-0.43750000
0.43750000	-0.31250000
0.31250000	-0.31250000
0.43750000	-0.43750000
0.06250000	-0.31250000
0.31250000	-0.06250000
0.18750000	-0.06250000
0.06250000	-0.18750000
0.18750000	-0.18750000
0.06250000	-0.06250000
0.93750000	-0.18750000
0.68750000	-0.43750000
0.81250000	-0.43750000
0.93750000	-0.31250000
0.81250000	-0.31250000
0.93750000	-0.43750000
0.43750000	-0.68750000
0.18750000	-0.93750000
0.31250000	-0.93750000
0.43750000	-0.81250000
0.31250000	-0.81250000
0.43750000	-0.93750000
0.56250000	-0.93750000
0.68750000	-0.81250000
0.56250000	-0.81250000
0.81250000	-0.68750000
0.93750000	-0.56250000
0.81250000	-0.56250000
0.68750000	-0.56250000
0.56250000	-0.68750000
0.68750000	-0.68750000
0.56250000	-0.56250000
0.93750000	-0.68750000
0.68750000	-0.93750000
0.81250000	-0.93750000
0.93750000	-0.81250000
0.81250000	-0.81250000
0.93750000	-0.93750000
-0.93750000	-0.81250000
-0.68750000	-0.56250000
-0.81250000	-0.56250000
-0.93750000	-0.68750000
-0.81250000	-0.68750000
-0.93750000	-0.56250000
-0.43750000	-0.31250000
-0.18750000	-0.06250000
-0.31250000	-0.06250000
-0.43750000	-0.18750000
-0.31250000	-0.18750000
-0.43750000	-0.06250000
-0.56250000	-0.06250000
-0.68750000	-0.18750000
-0.56250000	-0.18750000
-0.81250000	-0.31250000
-0.93750000	-0.43750000
-0.81250000	-0.43750000
-0.68750000	-0.43750000
-0.56250000	-0.31250000
-0.68750000	-0.31250000
-0.56250000	-0.43750000
-0.93750000	-0.31250000
-0.68750000	-0.06250000
-0.81250000	-0.06250000
-0.93750000	-0.18750000
-0.81250000	-0.18750000
-0.93750000	-0.06250000
0.06250000	0.18750000
0.31250000	0.43750000
0.18750000	0.43750000
0.06250000	0.31250000
0.18750000	0.31250000
0.06250000	0.43750000
0.56250000	0.68750000
0.81250000	0.93750000
0.68750000	0.93750000
0.56250000	0.81250000
0.68750000	0.81250000
0.56250000	0.93750000
0.43750000	0.93750000
0.31250000	0.81250000
0.43750000	0.81250000
0.18750000	0.68750000
0.06250000	0.56250000
0.18750000	0.56250000
0.31250000	0.56250000
0.43750000	0.68750000
0.31250000	0.68750000
0.43750000	0.56250000
0.06250000	0.68750000
0.31250000	0.93750000
0.18750000	0.93750000
0.06250000	0.81250000
0.18750000	0.81250000
0.06250000	0.93750000
-0.06250000	0.93750000
-0.18750000	0.81250000
-0.06250000	0.81250000
-0.31250000	0.68750000
-0.43750000	0.56250000
-0.31250000	0.56250000
-0.18750000	0.56250000
-0.06250000	0.68750000
-0.18750000	0.68750000
-0.06250000	0.56250000
-0.56250000	0.43750000
-0.68750000	0.31250000
-0.56250000	0.31250000
-0.81250000	0.18750000
-0.93750000	0.06250000
-0.81250000	0.06250000
-0.68750000	0.06250000
-0.56250000	0.18750000
-0.68750000	0.18750000
-0.56250000	0.06250000
-0.43750000	0.06250000
-0.31250000	0.18750000
-0.43750000	0.18750000
-0.18750000	0.31250000
-0.06250000	0.43750000
-0.18750000	0.43750000
-0.31250000	0.43750000
-0.43750000	0.31250000
-0.31250000	0.31250000
-0.43750000	0.43750000
-0.06250000	0.31250000
-0.31250000	0.06250000
-0.18750000	0.06250000
-0.06250000	0.18750000
-0.18750000	0.18750000
-0.06250000	0.06250000
-0.93750000	0.18750000
-0.68750000	0.43750000
-0.81250000	0.43750000
-0.93750000	0.31250000
-0.81250000	0.31250000
-0.93750000	0.43750000
-0.43750000	0.68750000
-0.18750000	0.93750000
-0.31250000	0.93750000
-0.43750000	0.81250000
-0.31250000	0.81250000
-0.43750000	0.93750000
-0.56250000	0.93750000
-0.68750000	0.81250000
-0.56250000	0.81250000
-0.81250000	0.68750000
-0.93750000	0.56250000
-0.81250000	0.56250000
-0.68750000	0.56250000
-0.56250000	0.68750000
-0.68750000	0.68750000
-0.56250000	0.56250000
-0.93750000	0.68750000
-0.68750000	0.93750000
-0.81250000	0.93750000
-0.93750000	0.81250000
-0.81250000	0.81250000
-0.93750000	0.93750000
0.93750000	0.87500000
0.81250000	0.75000000
0.93750000	0.75000000
0.68750000	0.62500000
0.56250000	0.50000000
0.68750000	0.50000000
0.81250000	0.62500000
0.93750000	0.62500000
0.81250000	0.50000000
0.93750000	0.50000000
0.43750000	0.37500000
0.31250000	0.25000000
0.43750000	0.25000000
0.18750000	0.12500000
0.06250000	0.00000000
0.18750000	0.00000000
0.31250000	0.12500000
0.43750000	0.12500000
0.31250000	0.00000000
0.43750000	0.00000000
0.56250000	0.12500000
0.68750000	0.25000000
0.56250000	0.25000000
0.81250000	0.37500000
0.68750000	0.37500000
0.56250000	0.37500000
0.93750000	0.37500000
0.81250000	0.25000000
0.93750000	0.25000000
0.68750000	0.12500000
0.56250000	0.00000000
0.68750000	0.00000000
0.81250000	0.12500000
0.93750000	0.12500000
0.81250000	0.00000000
0.93750000	0.00000000
-0.06250000	-0.12500000
-0.18750000	-0.25000000
-0.06250000	-0.25000000
-0.31250000	-0.37500000
-0.43750000	-0.50000000
-0.31250000	-0.50000000
-0.18750000	-0.37500000
-0.06250000	-0.37500000
-0.18750000	-0.50000000
-0.06250000	-0.50000000
-0.56250000	-0.62500000
-0.68750000	-0.75000000
-0.56250000	-0.75000000
-0.81250000	-0.87500000
-0.93750000	-1.00000000
-0.81250000	-1.00000000
-0.68750000	-0.87500000
-0.56250000	-0.87500000
-0.68750000	-1.00000000
-0.56250000	-1.00000000
-0.43750000	-0.87500000
-0.31250000	-0.75000000
-0.43750000	-0.75000000
-0.18750000	-0.62500000
-0.31250000	-0.62500000
-0.43750000	-0.62500000
-0.06250000	-0.62500000
-0.18750000	-0.75000000
-0.06250000	-0.75000000
-0.31250000	-0.87500000
-0.43750000	-1.00000000
-0.31250000	-1.00000000
-0.18750000	-0.87500000
-0.06250000	-0.87500000
-0.18750000	-1.00000000
-0.06250000	-1.00000000
0.06250000	-0.87500000
0.18750000	-0.75000000
0.06250000	-0.75000000
0.31250000	-0.62500000
0.43750000	-0.50000000
0.31250000	-0.50000000
0.18750000	-0.62500000
0.06250000	-0.62500000
0.18750000	-0.50000000
0.06250000	-0.50000000
0.56250000	-0.37500000
0.68750000	-0.25000000
0.56250000	-0.25000000
0.81250000	-0.12500000
0.68750000	-0.12500000
0.56250000	-0.12500000
0.43750000	-0.12500000
0.31250000	-0.25000000
0.43750000	-0.25000000
0.18750000	-0.37500000
0.31250000	-0.37500000
0.43750000	-0.37500000
0.06250000	-0.37500000
0.18750000	-0.25000000
0.06250000	-0.25000000
0.31250000	-0.12500000
0.18750000	-0.12500000
0.06250000	-0.12500000
0.93750000	-0.12500000
0.81250000	-0.25000000
0.93750000	-0.25000000
0.68750000	-0.37500000
0.56250000	-0.50000000
0.68750000	-0.50000000
0.81250000	-0.37500000
0.93750000	-0.37500000
0.81250000	-0.50000000
0.93750000	-0.50000000
0.43750000	-0.62500000
0.31250000	-0.75000000
0.43750000	-0.75000000
0.18750000	-0.87500000
0.06250000	-1.00000000
0.18750000	-1.00000000
0.31250000	-0.87500000
0.43750000	-0.87500000
0.31250000	-1.00000000
0.43750000	-1.00000000
0.56250000	-0.87500000
0.68750000	-0.75000000
0.56250000	-0.75000000
0.81250000	-0.62500000
0.68750000	-0.62500000
0.56250000	-0.62500000
0.93750000	-0.62500000
0.81250000	-0.75000000
0.93750000	-0.75000000
0.68750000	-0.87500000
0.56250000	-1.00000000
0.68750000	-1.00000000
0.81250000	-0.87500000
0.93750000	-0.87500000
0.81250000	-1.00000000
0.93750000	-1.00000000
-0.93750000	-0.87500000
-0.81250000	-0.75000000
-0.93750000	-0.75000000
-0.68750000	-0.62500000
-0.56250000	-0.50000000
-0.68750000	-0.50000000
-0.81250000	-0.62500000
-0.93750000	-0.62500000
-0.81250000	-0.50000000
-0.93750000	-0.50000000
-0.43750000	-0.37500000
-0.31250000	-0.25000000
-0.43750000	-0.25000000
-0.18750000	-0.12500000
-0.06250000	0.00000000
-0.18750000	0.00000000
-0.31250000	-0.12500000
-0.43750000	-0.12500000
-0.31250000	0.00000000
-0.43750000	0.00000000
-0.56250000	-0.12500000
-0.68750000	-0.25000000
-0.56250000	-0.25000000
-0.81250000	-0.37500000
-0.68750000	-0.37500000
-0.56250000	-0.37500000
-0.93750000	-0.37500000
-0.81250000	-0.25000000
-0.93750000	-0.25000000
-0.68750000	-0.12500000
-0.56250000	0.00000000
-0.68750000	0.00000000
-0.81250000	-0.12500000
-0.93750000	-0.12500000
-0.81250000	0.00000000
-0.93750000	0.00000000
0.06250000	0.12500000
0.18750000	0.25000000
0.06250000	0.25000000
0.31250000	0.37500000
0.43750000	0.50000000
0.31250000	0.50000000
0.18750000	0.37500000
0.06250000	0.37500000
0.18750000	0.50000000
0.06250000	0.50000000
0.56250000	0.62500000
0.68750000	0.75000000
0.56250000	0.75000000
0.81250000	0.87500000
0.93750000	1.00000000
0.81250000	1.00000000
0.68750000	0.87500000
0.56250000	0.87500000
0.68750000	1.00000000
0.56250000	1.00000000
0.43750000	0.87500000
0.31250000	0.75000000
0.43750000	0.75000000
0.18750000	0.62500000
0.31250000	0.62500000
0.43750000	0.62500000
0.06250000	0.62500000
0.18750000	0.75000000
0.06250000	0.75000000
0.31250000	0.87500000
0.43750000	1.00000000
0.31250000	1.00000000
0.18750000	0.87500000
0.06250000	0.87500000
0.18750000	1.00000000
0.06250000	1.00000000
-0.06250000	0.87500000
-0.18750000	0.75000000
-0.06250000	0.75000000
-0.31250000	0.62500000
-0.43750000	0.50000000
-0.31250000	0.50000000
-0.18750000	0.62500000
-0.06250000	0.62500000
-0.18750000	0.50000000
-0.06250000	0.50000000
-0.56250000	0.37500000
-0.68750000	0.25000000
-0.56250000	0.25000000
-0.81250000	0.12500000
-0.68750000	0.12500000
-0.56250000	0.12500000
-0.43750000	0.12500000
-0.31250000	0.25000000
-0.43750000	0.25000000
-0.18750000	0.37500000
-0.31250000	0.37500000
-0.43750000	0.37500000
-0.06250000	0.37500000
-0.18750000	0.25000000
-0.06250000	0.25000000
-0.31250000	0.12500000
-0.18750000	0.12500000
-0.06250000	0.12500000
-0.93750000	0.12500000
-0.81250000	0.25000000
-0.93750000	0.25000000
-0.68750000	0.37500000
-0.56250000	0.50000000
-0.68750000	0.50000000
-0.81250000	0.37500000
-0.93750000	0.37500000
-0.81250000	0.50000000
-0.93750000	0.50000000
-0.43750000	0.62500000
-0.31250000	0.75000000
-0.43750000	0.75000000
-0.18750000	0.87500000
-0.06250000	1.00000000
-0.18750000	1.00000000
-0.31250000	0.87500000
-0.43750000	0.87500000
-0.31250000	1.00000000
-0.43750000	1.00000000
-0.56250000	0.87500000
-0.68750000	0.75000000
-0.56250000	0.75000000
-0.81250000	0.62500000
-0.68750000	0.62500000
-0.56250000	0.62500000
-0.93750000	0.62500000
-0.81250000	0.75000000
-0.93750000	0.75000000
-0.68750000	0.87500000
-0.56250000	1.00000000
-0.68750000	1.00000000
-0.81250000	0.87500000
-0.93750000	0.87500000
-0.81250000	1.00000000
-0.93750000	1.00000000
1.00000000	0.93750000
0.87500000	0.81250000
1.00000000	0.81250000
0.75000000	0.68750000
0.62500000	0.56250000
0.75000000	0.56250000
0.87500000	0.68750000
1.00000000	0.68750000
0.87500000	0.56250000
1.00000000	0.56250000
0.50000000	0.43750000
0.37500000	0.31250000
0.50000000	0.31250000
0.25000000	0.18750000
0.12500000	0.06250000
0.25000000	0.06250000
0.37500000	0.18750000
0.50000000	0.18750000
0.37500000	0.06250000
0.50000000	0.06250000
0.62500000	0.18750000
0.75000000	0.31250000
0.87500000	0.43750000
0.75000000	0.43750000
0.62500000	0.31250000
0.62500000	0.43750000
1.00000000	0.43750000
0.87500000	0.31250000
1.00000000	0.31250000
0.75000000	0.18750000
0.62500000	0.06250000
0.75000000	0.06250000
0.87500000	0.18750000
1.00000000	0.18750000
0.87500000	0.06250000
1.00000000	0.06250000
0.00000000	-0.06250000
-0.12500000	-0.18750000
0.00000000	-0.18750000
-0.25000000	-0.31250000
-0.37500000	-0.43750000
-0.25000000	-0.43750000
-0.12500000	-0.31250000
0.00000000	-0.31250000
-0.12500000	-0.43750000
0.00000000	-0.43750000
-0.50000000	-0.56250000
-0.62500000	-0.68750000
-0.50000000	-0.68750000
-0.75000000	-0.81250000
-0.87500000	-0.93750000
-0.75000000	-0.93750000
-0.62500000	-0.81250000
-0.50000000	-0.81250000
-0.62500000	-0.93750000
-0.50000000	-0.93750000
-0.37500000	-0.81250000
-0.25000000	-0.68750000
-0.12500000	-0.56250000
-0.25000000	-0.56250000
-0.37500000	-0.68750000
-0.37500000	-0.56250000
0.00000000	-0.56250000
-0.12500000	-0.68750000
0.00000000	-0.68750000
-0.25000000	-0.81250000
-0.37500000	-0.93750000
-0.25000000	-0.93750000
-0.12500000	-0.81250000
0.00000000	-0.81250000
-0.12500000	-0.93750000
0.00000000	-0.93750000
0.12500000	-0.81250000
0.25000000	-0.68750000
0.37500000	-0.56250000
0.25000000	-0.56250000
0.12500000	-0.68750000
0.12500000	-0.56250000
0.50000000	-0.43750000
0.62500000	-0.31250000
0.50000000	-0.31250000
0.75000000	-0.18750000
0.87500000	-0.06250000
0.75000000	-0.06250000
0.62500000	-0.18750000
0.50000000	-0.18750000
0.62500000	-0.06250000
0.50000000	-0.06250000
0.37500000	-0.18750000
0.25000000	-0.31250000
0.12500000	-0.43750000
0.25000000	-0.43750000
0.37500000	-0.31250000
0.37500000	-0.43750000
0.12500000	-0.31250000
0.25000000	-0.18750000
0.37500000	-0.06250000
0.25000000	-0.06250000
0.12500000	-0.18750000
0.12500000	-0.06250000
1.00000000	-0.06250000
0.87500000	-0.18750000
1.00000000	-0.18750000
0.75000000	-0.31250000
0.62500000	-0.43750000
0.75000000	-0.43750000
0.87500000	-0.31250000
1.00000000	-0.31250000
0.87500000	-0.43750000
1.00000000	-0.43750000
0.50000000	-0.56250000
0.37500000	-0.68750000
0.50000000	-0.68750000
0.25000000	-0.81250000
0.12500000	-0.93750000
0.25000000	-0.93750000
0.37500000	-0.81250000
0.50000000	-0.81250000
0.37500000	-0.93750000
0.50000000	-0.93750000
0.62500000	-0.81250000
0.75000000	-0.68750000
0.87500000	-0.56250000
0.75000000	-0.56250000
0.62500000	-0.68750000
0.62500000	-0.56250000
1.00000000	-0.56250000
0.87500000	-0.68750000
1.00000000	-0.68750000
0.75000000	-0.81250000
0.62500000	-0.93750000
0.75000000	-0.93750000
0.87500000	-0.81250000
1.00000000	-0.81250000
0.87500000	-0.93750000
1.00000000	-0.93750000
-1.00000000	-0.93750000
-0.87500000	-0.81250000
-1.00000000	-0.81250000
-0.75000000	-0.68750000
-0.62500000	-0.56250000
-0.75000000	-0.56250000
-0.87500000	-0.68750000
-1.00000000	-0.68750000
-0.87500000	-0.56250000
-1.00000000	-0.56250000
-0.50000000	-0.43750000
-0.37500000	-0.31250000
-0.50000000	-0.31250000
-0.25000000	-0.18750000
-0.12500000	-0.06250000
-0.25000000	-0.06250000
-0.37500000	-0.18750000
-0.50000000	-0.18750000
-0.37500000	-0.06250000
-0.50000000	-0.06250000
-0.62500000	-0.18750000
-0.75000000	-0.31250000
-0.87500000	-0.43750000
-0.75000000	-0.43750000
-0.62500000	-0.31250000
-0.62500000	-0.43750000
-1.00000000	-0.43750000
-0.87500000	-0.31250000
-1.00000000	-0.31250000
-0.75000000	-0.18750000
-0.62500000	-0.06250000
-0.75000000	-0.06250000
-0.87500000	-0.18750000
-1.00000000	-0.18750000
-0.87500000	-0.06250000
-1.00000000	-0.06250000
0.00000000	0.06250000
0.12500000	0.18750000
0.00000000	0.18750000
0.25000000	0.31250000
0.37500000	0.43750000
0.25000000	0.43750000
0.12500000	0.31250000
0.00000000	0.31250000
0.12500000	0.43750000
0.00000000	0.43750000
0.50000000	0.56250000
0.62500000	0.68750000
0.50000000	0.68750000
0.75000000	0.81250000
0.87500000	0.93750000
0.75000000	0.93750000
0.62500000	0.81250000
0.50000000	0.81250000
0.62500000	0.93750000
0.50000000	0.93750000
0.37500000	0.81250000
0.25000000	0.68750000
0.12500000	0.56250000
0.25000000	0.56250000
0.37500000	0.68750000
0.37500000	0.56250000
0.00000000	0.56250000
0.12500000	0.68750000
0.00000000	0.68750000
0.25000000	0.81250000
0.37500000	0.93750000
0.25000000	0.93750000
0.12500000	0.81250000
0.00000000	0.81250000
0.12500000	0.93750000
0.00000000	0.93750000
-0.12500000	0.81250000
-0.25000000	0.68750000
-0.37500000	0.56250000
-0.25000000	0.56250000
-0.12500000	0.68750000
-0.12500000	0.56250000
-0.50000000	0.43750000
-0.62500000	0.31250000
-0.50000000	0.31250000
-0.75000000	0.18750000
-0.87500000	0.06250000
-0.75000000	0.06250000
-0.62500000	0.18750000
-0.50000000	0.18750000
-0.62500000	0.06250000
-0.50000000	0.06250000
-0.37500000	0.18750000
-0.25000000	0.31250000
-0.12500000	0.43750000
-0.25000000	0.43750000
-0.37500000	0.31250000
-0.37500000	0.43750000
-0.12500000	0.31250000
-0.25000000	0.18750000
-0.37500000	0.06250000
-0.25000000	0.06250000
-0.12500000	0.18750000
-0.12500000	0.06250000
-1.00000000	0.06250000
-0.87500000	0.18750000
-1.00000000	0.18750000
-0.75000000	0.31250000
-0.62500000	0.43750000
-0.75000000	0.43750000
-0.87500000	0.31250000
-1.00000000	0.31250000
-0.87500000	0.43750000
-1.00000000	0.43750000
-0.50000000	0.56250000
-0.37500000	0.68750000
-0.50000000	0.68750000
-0.25000000	0.81250000
-0.12500000	0.93750000
-0.25000000	0.93750000
-0.37500000	0.81250000
-0.50000000	0.81250000
-0.37500000	0.93750000
-0.50000000	0.93750000
-0.62500000	0.81250000
-0.75000000	0.68750000
-0.87500000	0.56250000
-0.75000000	0.56250000
-0.62500000	0.68750000
